,OUTPUT_FILE,ID,LOOP_NAME,LINK,TAGS,BPM,KEY,DESCRIPTION
378,nick-mira-type-bells.mp3,25388,Nick Mira Type Bells,http://www.looperman.com/media/loops/3054567/looperman-l-3054567-0194175-nick-mira-type-bells.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : Em,FL Studio",140,Em,"
	Description : E Minor made this in Nexus using Fl studio.
"
379,part-1-deep-space-chords-by-310.mp3,23075,PART 1 - Deep Space Chords By 310,http://www.looperman.com/media/loops/2945815/looperman-l-2945815-0193815-part-1-deep-space-chords-by-310.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : A",140,A,"
	Description : PART 1 - Deep Space Chords by 310Artworks
"
380,flowcapn-complextro-dub-loop.mp3,13653,Complextro Dub Loop,http://www.looperman.com/media/loops/691889/looperman-l-0691889-0053333-flowcapn-complextro-dub-loop.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Someone will find a use for this...
     ...somewhere...
:P
But yeah the tempos 140bpm and the key is C minor...
The bass behind it isnt the exact same as the synths, which I cant tell if i love or hate...
So yeah thats my two cents on this one...
"
381,uplift.mp3,16166,Uplift,http://www.looperman.com/media/loops/850517/looperman-l-0850517-0128878-uplift.mp3,"140 bpm,Electronic Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : back at it again
"
382,reed1415-reinstated-bleep.mp3,17186,Reinstated Bleep,http://www.looperman.com/media/loops/916852/looperman-l-0916852-0070836-reed1415-reinstated-bleep.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Lovely sounding hip hop piece, use as you choose to, although I would love to listen to your creations, Im curious as to what people can make out of this...the possibilities are endless.
"
384,scarlxrd-type-loop.mp3,22239,Scarlxrd Type Loop,http://www.looperman.com/media/loops/2906073/looperman-l-2906073-0172477-scarlxrd-type-loop.mp3,"140 bpm,Trap Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Very forward going scarlxrd type loop
"
385,juice-wrld-style.mp3,24685,Juice WRLD Style,http://www.looperman.com/media/loops/3014025/looperman-l-3014025-0158740-juice-wrld-style.mp3,"140 bpm,Hip Hop Loops,Bells Loops,2.31 MB,wav,Key : F#,FL Studio",140,F#,"
	Description : a wonderful bell (whistler bell)
~ feel free to post the beat you made with this sample and leave some feedback
greetings CHVMPION
"
386,dubtek-dubstep-lead.mp3,15758,Dubstep Lead,http://www.looperman.com/media/loops/831304/looperman-l-0831304-0067941-dubtek-dubstep-lead.mp3,"140 bpm,Dubstep Loops,Synth Loops,4.61 MB,wav,Key : Unknown",140,Unknown,"
	Description : rolls at 140bpm ...
Enjoy, Let me know what you make with it!
"
387,ghostemane-type-melody.mp3,20773,Ghostemane Type Melody,http://www.looperman.com/media/loops/2836858/looperman-l-2836858-0170860-ghostemane-type-melody.mp3,"140 bpm,Heavy Metal Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Drop your works here ^3^
"
388,hara-luu-bells.mp3,22859,Hara Luu - Bells,http://www.looperman.com/media/loops/2934516/looperman-l-2934516-0160186-hara-luu-bells.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : The result was an interesting sound)
"
389,space-trap-chords-v2.mp3,24543,Space Trap Chords V2,http://www.looperman.com/media/loops/3008776/looperman-l-3008776-0186554-space-trap-chords-v2.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : Bm,FL Studio",140,Bm,"
	Description : been usin and abusin Sakura for a month now. Kinda fye
"
390,deadstringer-bus-piano-2.mp3,15181,Bus Piano 2,http://www.looperman.com/media/loops/794457/looperman-l-0794457-0062854-deadstringer-bus-piano-2.mp3,"140 bpm,Classical Loops,Piano Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Piano part from a discarded track.
Let me know if you use this in a track, Id love to hear it!
"
391,chill-trap-melody-loop.mp3,20742,Chill Trap Melody Loop,http://www.looperman.com/media/loops/2835942/looperman-l-2835942-0173512-chill-trap-melody-loop.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : 140 bpm. Enjoy
"
392,yamaha-grand-piano.mp3,21727,Yamaha Grand Piano,http://www.looperman.com/media/loops/2874620/looperman-l-2874620-0142475-yamaha-grand-piano.mp3,"140 bpm,Chill Out Loops,Piano Loops,2.31 MB,wav,Key : E",140,E,"
	Description : MAKE SURE TO COMMENT THE LINKS TO YOUR SONGS WITH THIS LOOP IN IT :)
The Key of this sample is E m
"
393,loonygoon1-hypnotic-140-bpm-loop.mp3,14712,Hypnotic 140 BPM Loop,http://www.looperman.com/media/loops/767706/looperman-l-0767706-0078871-loonygoon1-hypnotic-140-bpm-loop.mp3,"140 bpm,Electro Loops,Drum Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Hypnotic 140 BPM Loop
please share your creations
"
394,reed1415-filth-and-bass.mp3,17193,Filth And Bass,http://www.looperman.com/media/loops/916852/looperman-l-0916852-0067519-reed1415-filth-and-bass.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Notes are D D# D
"
395,lodderup-bumble-bee-strings.mp3,12783,Bumble Bee - Strings,http://www.looperman.com/media/loops/633575/looperman-l-0633575-0064433-lodderup-bumble-bee-strings.mp3,"140 bpm,Pop Loops,Strings Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Strings from a work in progress song called ""bumble bee""
Made with NIs Action Strings in Ableton.
"
396,emo-vocal-loop-what-can-i-say.mp3,22150,Emo Vocal Loop - What Can I Say,http://www.looperman.com/media/loops/2900535/looperman-l-2900535-0163852-emo-vocal-loop-what-can-i-say.mp3,"140 bpm,Trap Loops,Vocal Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : made up on the spot and recorded at home
post what youve done in the comments
if you wana work together, hit me up on Instagram. my name is on my looperman profile
"
397,delta-flurry.mp3,7433,Delta Flurry,http://www.looperman.com/media/loops/310298/looperman-l-0310298-0144298-delta-flurry.mp3,"140 bpm,Weird Loops,Drum Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : can be used at 70 or 140 bpm
"
398,djcriz3y-dark-intro-criz.mp3,5089,Dark Intro - CRIZ,http://www.looperman.com/media/loops/218753/looperman-l-0218753-0077270-djcriz3y-dark-intro-criz.mp3,"140 bpm,Dubstep Loops,Fx Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : If you use this in a track/song please let me know, thx! Used in my new Track!
"
399,cheezeman32-trance-synth-02.mp3,2183,Trance Synth 02,http://www.looperman.com/media/loops/100662/looperman-l-0100662-0003814-cheezeman32-trance-synth-02.mp3,"140 bpm,Trance Loops,Synth Loops,1.15 MB,wav,Key : Unknown",140,Unknown,"
	Description : Trance,Synth, Techno
"
400,waper-strings-v1.mp3,8042,Strings V1,http://www.looperman.com/media/loops/334474/looperman-l-0334474-0039587-waper-strings-v1.mp3,"140 bpm,Classical Loops,Strings Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : this loop is used in DextDees project like colab between me and Dex. Check it out https://www.looperman.com/tracks/detail/88180 done in fl studio
"
401,rip-juice-wrld.mp3,20210,RIP JUICE WRLD,http://www.looperman.com/media/loops/2815403/looperman-l-2815403-0195040-rip-juice-wrld.mp3,"140 bpm,Trap Loops,Rhodes Piano Loops,2.31 MB,wav,Key : Gm,FL Studio",140,Gm,"
	Description : loop that i made with omnisphere 2
share your work
"
404,whislle-flex.mp3,5144,Whislle Flex,http://www.looperman.com/media/loops/219480/looperman-l-0219480-0179282-whislle-flex.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Flex Vst FL Studio 20.5
"
405,depression.mp3,24770,Depression,http://www.looperman.com/media/loops/3018444/looperman-l-3018444-0153897-depression.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : another future lil uzi juice world type loop
"
406,jayjaybb-growley-dave-fx.mp3,15138,Growley Dave Fx,http://www.looperman.com/media/loops/789156/looperman-l-0789156-0060907-jayjaybb-growley-dave-fx.mp3,"140 bpm,Dubstep Loops,Fx Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : fx to growley dave.
"
407,lets-try-some-trap-loopz-01.mp3,1739,Lets Try Some Trap Loopz 01,http://www.looperman.com/media/loops/82073/looperman-l-0082073-0157927-lets-try-some-trap-loopz-01.mp3,"140 bpm,Trap Loops,Drum Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : .... :D
"
408,aktivepro-some-commas.mp3,11413,Some Commas,http://www.looperman.com/media/loops/526898/looperman-l-0526898-0096732-aktivepro-some-commas.mp3,"140 bpm,Trap Loops,Drum Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : For collabs email me
"
409,soft-pad-dark-angel-140bpm-min-harm-scale.mp3,24634,Soft Pad - Dark Angel - 140BPM Min Harm Scale,http://www.looperman.com/media/loops/3012792/looperman-l-3012792-0148146-soft-pad-dark-angel-140bpm-min-harm-scale.mp3,"140 bpm,Trap Loops,Pad Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : 140BPM Dark/Sad Sound Loop
Lemme know what you made with this one g! $$$
"
410,minor2go-minor2go-type-guitar-alynia.mp3,3595,Minor2Go Type Guitar - Alynia,http://www.looperman.com/media/loops/159051/looperman-l-0159051-0190162-minor2go-minor2go-type-guitar-alynia.mp3,"140 bpm,Trap Loops,Guitar Acoustic Loops,2.31 MB,wav,Key : D#,Audition",140,D#,"
	Description : Contact me only via Instagram or Facebook please!
Share your music with me. Just leave a link.
CUSTOM LOOPS? Infos on my profile page. (Click on my profile picture)
"
411,blaze-up-some-indo-vocal-loop.mp3,24106,Blaze Up Some Indo Vocal Loop,http://www.looperman.com/media/loops/2986523/looperman-l-2986523-0164665-blaze-up-some-indo-vocal-loop.mp3,"140 bpm,Hip Hop Loops,Vocal Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : for your phonk/trill/$uicideboy$ type tracks.
"
412,melodic-synths.mp3,21299,MELODIC SYNTHS,http://www.looperman.com/media/loops/2856554/looperman-l-2856554-0184537-melodic-synths.mp3,"140 bpm,Ambient Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : check it out n show me what you make
"
413,artificial42-rain-synth-sidechained.mp3,19172,Rain Synth Sidechained,http://www.looperman.com/media/loops/1058438/looperman-l-1058438-0107099-artificial42-rain-synth-sidechained.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : F",140,F,"
	Description : Rain synth at 140 bpm in Fmaj sidechained for Rain Beat. Goes with 3 other Rain loops.
"
414,steinaa-death-of-sound-acoustic-part-2.mp3,5036,Death Of Sound Acoustic Part 2,http://www.looperman.com/media/loops/214983/looperman-l-0214983-0034771-steinaa-death-of-sound-acoustic-part-2.mp3,"140 bpm,Rock Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Part 2..
"
415,oleolsen-guitar-loop-4.mp3,3795,Guitar Loop 4,http://www.looperman.com/media/loops/170665/looperman-l-0170665-0008590-oleolsen-guitar-loop-4.mp3,"140 bpm,Heavy Metal Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description :
"
416,mararity-arpeggiated-skank.mp3,18761,Arpeggiated Skank,http://www.looperman.com/media/loops/1036393/looperman-l-1036393-0069084-mararity-arpeggiated-skank.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : G#",140,G#,"
	Description : Used in my new song.
"
417,lil-tecca-x-playboi-carti-x-lil-mosey-type-loop-type.mp3,23908,Lil Tecca X Playboi Carti X Lil Mosey Type Loop Type,http://www.looperman.com/media/loops/2980473/looperman-l-2980473-0190391-lil-tecca-x-playboi-carti-x-lil-mosey-type-loop-type.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : Unknown,Reason",140,Unknown,"
	Description : if you make anything with it, please share the link! I wanna hear what you guys can do with this.
This melody would be good for a drake, kanye, 6ix9ine, lil uzi vert, xxxtentacion, 21 savage, cardi b, meek mill, logic, offset Lil Baby, Gunna, Cubeatz, Young thug, Trippie Redd, Pierre Bounre, Lil Uzi Vert, Lil Tecca, Nav, Nick Mira, Lil Uzi Vert, Trap, Lil Keed, Dababy, Nocap, lil mosey Tm88 and many more
"
418,optimistic-bad-noize.mp3,10948,Bad Noize,http://www.looperman.com/media/loops/498905/looperman-l-0498905-0069580-optimistic-bad-noize.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,4.61 MB,wav,Key : C",140,C,"
	Description : Just found this old loop of mine in my collection.
"
419,artificial42-a-break-in-the-clouds-synth.mp3,19171,A Break In The Clouds Synth,http://www.looperman.com/media/loops/1058438/looperman-l-1058438-0107121-artificial42-a-break-in-the-clouds-synth.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Here is a nice synth at 140 bpm in Cmaj
"
420,nf-x-ynb-cordae-type-melody-dm-140bpm.mp3,22259,NF X YNB CORDAE Type Melody Dm 140bpm,http://www.looperman.com/media/loops/2907216/looperman-l-2907216-0175669-nf-x-ynb-cordae-type-melody-dm-140bpm.mp3,"140 bpm,Rap Loops,Bells Loops,2.31 MB,wav,Key : Dm,FL Studio",140,Dm,"
	Description : leave ur beats in the comments!!!
"
421,fast-trap-flute.mp3,22592,Fast Trap Flute,http://www.looperman.com/media/loops/2922316/looperman-l-2922316-0182277-fast-trap-flute.mp3,"140 bpm,Trap Loops,Flute Loops,2.31 MB,wav,Key : D#,FL Studio",140,D#,"
	Description : gross beat makes it even better
created with Nexus
let me hear what you do with it :)
"
422,djcriz3y-i-am-a-stringer-criz.mp3,5087,I Am A Stringer - CRIZ,http://www.looperman.com/media/loops/218753/looperman-l-0218753-0077455-djcriz3y-i-am-a-stringer-criz.mp3,"140 bpm,Dubstep Loops,Strings Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : If you use this in a track/song please let me know, thx! Used in my new Track!
Can be used in other genres.
"
423,emotive-juice-wrld-x-pierre-bourne-x-playboi-carti.mp3,22326,Emotive Juice WRLD X Pierre Bourne X Playboi Carti,http://www.looperman.com/media/loops/2910346/looperman-l-2910346-0178530-emotive-juice-wrld-x-pierre-bourne-x-playboi-carti.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Emotive Melody inspired by emotive Juice WRLD, Pierre Bourne, Playboi Carti.
Feel free to use.
Please send your work with the loop ,I am pleased when i see the work of others.
You can contact me if you want loop for you.
"
424,djcriz3y-dark-intro-2-criz.mp3,5088,Dark Intro 2 - CRIZ,http://www.looperman.com/media/loops/218753/looperman-l-0218753-0077401-djcriz3y-dark-intro-2-criz.mp3,"140 bpm,Dubstep Loops,Fx Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : If you use this in a track/song please let me know, thx! Used in my new Track!
"
425,sovereignkonceptz-sine-prog-melodix-140.mp3,5005,Sine Prog Melodix 140,http://www.looperman.com/media/loops/213464/looperman-l-0213464-0054780-sovereignkonceptz-sine-prog-melodix-140.mp3,"140 bpm,Chill Out Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Fun melodic progression. left the tune dry so u could decide how much delay or reverb fit your track. once all that is added on, it really brings out the magic in this one.
"
426,xray731-trap-muzik-arp.mp3,12912,Trap Muzik - Arp,http://www.looperman.com/media/loops/643834/looperman-l-0643834-0056295-xray731-trap-muzik-arp.mp3,"140 bpm,Hip Hop Loops,Pad Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : This is a pad loop with a arp effect on it which I made in Maschine using Nexus 2.
Itll go perfect 4 a hiphop trap or southern dirty south beat! Enjoy! Let me kno if you use this!
"
427,cheezeman32-trance-synth-03.mp3,2182,Trance Synth 03,http://www.looperman.com/media/loops/100662/looperman-l-0100662-0003815-cheezeman32-trance-synth-03.mp3,"140 bpm,Trance Loops,Synth Loops,1.15 MB,wav,Key : Unknown",140,Unknown,"
	Description : trance,synth,techno
"
428,domenicswagman-a-less-broken-heart-outro.mp3,19180,A Less Broken Heart Outro,http://www.looperman.com/media/loops/1058438/looperman-l-1058438-0094980-domenicswagman-a-less-broken-heart-outro.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : F#",140,F#,"
	Description : Outro for A Less Broken Heart song. Enjoy them and please give a link to your song if used. Thanks!
"
429,jamievega-stuck-on-flat-dark-ambient-chords.mp3,10659,Stuck On Flat Dark Ambient Chords,http://www.looperman.com/media/loops/480098/looperman-l-0480098-0056679-jamievega-stuck-on-flat-dark-ambient-chords.mp3,"140 bpm,Dubstep Loops,Pad Loops,2.31 MB,wav,Key : C",140,C,"
	Description : ""Stuck on Flat"" range of loops are all written in a dubstep format but with a mix of genres. I try to keep all my loops as clean and usable as possible. Made using Logic. Same melody as another loop with a dark ambient style
"
430,byngsies-chillout-dubstep-background-airy-hits.mp3,15909,Chillout Dubstep Background Airy Hits,http://www.looperman.com/media/loops/841698/looperman-l-0841698-0098547-byngsies-chillout-dubstep-background-airy-hits.mp3,"140 bpm,Dubstep Loops,Fx Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Made using FLStudio 12s Mode Audio samples and lots of reverb.
"
431,chu-type-melody-2.mp3,20797,CHU Type Melody 2,http://www.looperman.com/media/loops/2837229/looperman-l-2837229-0165423-chu-type-melody-2.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : (7_7)
just add a distorted 808
"
432,atlasblue-his-footsteps-string.mp3,18570,His Footsteps String,http://www.looperman.com/media/loops/1018967/looperman-l-1018967-0082968-atlasblue-his-footsteps-string.mp3,"140 bpm,Trap Loops,Strings Loops,2.31 MB,wav,Key : A",140,A,"
	Description : String, brass and Timapani, using DSK Overture
"
433,thesavage-c140-wurmbass.mp3,13004,C140-WurmBass,http://www.looperman.com/media/loops/658685/looperman-l-0658685-0055432-thesavage-c140-wurmbass.mp3,"140 bpm,Dubstep Loops,Bass Loops,2.31 MB,wav,Key : C",140,C,"
	Description : This was made with Massive and a talk-box via Guitar Rig.
"
434,therevoutionist-acoustic-electronic-layered-groove.mp3,18689,Acoustic-Electronic Layered Groove,http://www.looperman.com/media/loops/1031271/looperman-l-1031271-0083778-therevoutionist-acoustic-electronic-layered-groove.mp3,"140 bpm,Electronic Loops,Drum Loops,3.77 MB,wav,Key : Unknown",140,Unknown,"
	Description : Remember that acoustic groove from a while ago? I layered it with some electronic drums and it sounds pretty cool, so... here you go.
"
435,electronic-plucking.mp3,21623,Electronic Plucking,http://www.looperman.com/media/loops/2871950/looperman-l-2871950-0143703-electronic-plucking.mp3,"140 bpm,Electronic Loops,Synth Loops,2.31 MB,wav,Key : F",140,F,"
	Description : 8 bar melody made in FL Studio 20 using the Plucked! plugin, alongside EQ and Reverb.  Drop a link if you make something out of it, Id love to hear it!
"
436,juice-wrld-x-lil-mosey-x-lil-tjay-loop.mp3,22323,Juice Wrld X Lil Mosey X Lil Tjay Loop,http://www.looperman.com/media/loops/2910346/looperman-l-2910346-0181331-juice-wrld-x-lil-mosey-x-lil-tjay-loop.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Loop inspired by Juice WRLD, Lil Mosey and Lil Tjay
Feel free to use.
Please send your work with the loop ,I am pleased when i see the work of others.
Feel free to contact me if you want loop for you.
"
437,nickmarshall-if-like-your-bass-heavy.mp3,14187,If Like Your Bass HEAVY,http://www.looperman.com/media/loops/739799/looperman-l-0739799-0061823-nickmarshall-if-like-your-bass-heavy.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Yeah this is pretty HEAVY as i mentioned earlier
"
438,tobiasha.mp3,24303,Tobiasha,http://www.looperman.com/media/loops/2996256/looperman-l-2996256-0147362-tobiasha.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : C,Reason",140,C,"
	Description : Young Thug type Trap Loop, drop links in the comments of what you come up with this loop!
"
439,jango-young-thug-type.mp3,24258,JANGO - YOUNG THUG TYPE,http://www.looperman.com/media/loops/2995012/looperman-l-2995012-0179706-jango-young-thug-type.mp3,"140 bpm,Trap Loops,Guitar Acoustic Loops,2.31 MB,wav,Key : Am,FL Studio",140,Am,"
	Description : Originally from Russia
"
440,djgallala91-dalos-trap-synth.mp3,15746,Dalos Trap Synth,http://www.looperman.com/media/loops/831138/looperman-l-0831138-0083681-djgallala91-dalos-trap-synth.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Made in Fl studio 11 GMS Plugin
enjoy !
"
441,jdubz89-riddim-dubstep-synth-2.mp3,5270,Riddim Dubstep Synth 2,http://www.looperman.com/media/loops/224205/looperman-l-0224205-0112109-jdubz89-riddim-dubstep-synth-2.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : E",140,E,"
	Description : Just another riddim dubstep style synth made on Reason 5. Has a little triplet delay.
Send me a link of our track using my synths.
Would love to hear how youve used it.
"
442,neezle-must-zomdie.mp3,13532,Must ZomDie,http://www.looperman.com/media/loops/689209/looperman-l-0689209-0078523-neezle-must-zomdie.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : F",140,F,"
	Description : Just a little loop I made inspired by Zomboy and Must Die. Let me know what you think and if you use it be sure to let me hear :)
"
443,nick-mira-x-iann-dior-x-poorstacy-keys.mp3,23709,Nick Mira X Iann Dior X Poorstacy Keys,http://www.looperman.com/media/loops/2972616/looperman-l-2972616-0194484-nick-mira-x-iann-dior-x-poorstacy-keys.mp3,"140 bpm,Trap Loops,Pad Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : some chill keys using the bellpad preset from nexus
"
444,reed1415-reinstated-piano.mp3,17184,Reinstated Piano,http://www.looperman.com/media/loops/916852/looperman-l-0916852-0070838-reed1415-reinstated-piano.mp3,"140 bpm,Hip Hop Loops,Piano Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Lovely sounding hip hop piece, use as you choose to, although I would love to listen to your creations, Im curious as to what people can make out of this...the possibilities are endless.
"
445,creepy-vibes-guitar.mp3,20647,Creepy Vibes Guitar,http://www.looperman.com/media/loops/2833192/looperman-l-2833192-0180249-creepy-vibes-guitar.mp3,"140 bpm,Trap Loops,Guitar Acoustic Loops,2.31 MB,wav,Key : Fm,FL Studio",140,Fm,"
	Description : Post beats below
"
446,peliman44-partiality-bass.mp3,18047,Partiality Bass,http://www.looperman.com/media/loops/963953/looperman-l-0963953-0105722-peliman44-partiality-bass.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : A",140,A,"
	Description : I dont even know if this is usable stuff but hey experimenting brings wonders
"
447,orka-dark-glitched-piano.mp3,21998,ORKA - Dark Glitched Piano,http://www.looperman.com/media/loops/2893625/looperman-l-2893625-0147866-orka-dark-glitched-piano.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Made by me in fl studio. designed to sound old yet fresh. dont ask me about keys,these are chords and i know 0 music theory
"
448,100percent102-dawn-guitar-140bpm.mp3,15438,Dawn Guitar 140bpm,http://www.looperman.com/media/loops/813845/looperman-l-0813845-0093347-100percent102-dawn-guitar-140bpm.mp3,"140 bpm,Rock Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Guitar Recorded in reason
"
449,nickmarshall-melody-1.mp3,14182,Melody 1,http://www.looperman.com/media/loops/739799/looperman-l-0739799-0062452-nickmarshall-melody-1.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : any genre
"
450,sign-bells.mp3,18629,Sign Bells,http://www.looperman.com/media/loops/1024193/looperman-l-1024193-0143421-sign-bells.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : E",140,E,"
	Description : One Loop at a time.... My basic trap style bells (--.)
"
451,timmydarkside-cyclone-piano.mp3,18900,CYCLONE PIANO,http://www.looperman.com/media/loops/1044386/looperman-l-1044386-0081730-timmydarkside-cyclone-piano.mp3,"140 bpm,Cinematic Loops,Piano Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : I made some new stuff, hope you enjoy all of it.
"
452,lord-apex-type-piano-part-1.mp3,21723,LORD APEX Type Piano - Part 1,http://www.looperman.com/media/loops/2874620/looperman-l-2874620-0152308-lord-apex-type-piano-part-1.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : MAKE SURE TO DROP THEM LINKS IN THE COMMENT (WITH THE LOOP IN IT OBVIOUSLY)
THIS ONLY PART 1
DROPPING PART 2 NEXT
"
453,juice-wrld-x-nick-mira-type-loop-140bpm.mp3,25951,Juice WRLD X Nick Mira Type Loop 140bpm,http://www.looperman.com/media/loops/3092292/looperman-l-3092292-0178342-juice-wrld-x-nick-mira-type-loop-140bpm.mp3,"140 bpm,Trap Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Juice WRLD x Nick Mira type loop 140bpm
"
454,cruising-through-space.mp3,23053,Cruising Through Space,http://www.looperman.com/media/loops/2943574/looperman-l-2943574-0185605-cruising-through-space.mp3,"140 bpm,Ambient Loops,Pad Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Melody of an Old Beat Of Mines
"
455,lifeoftheo-ode-to-jarad-2-piano-loop.mp3,22831,Lifeoftheo - Ode To Jarad 2 Piano Loop,http://www.looperman.com/media/loops/2933768/looperman-l-2933768-0194879-lifeoftheo-ode-to-jarad-2-piano-loop.mp3,"140 bpm,Soul Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : We keep on losing our legends to
The cruel cold world, what is it coming to?
The end of the world, is it coming soon?
"
456,soaring-140.mp3,25562,Soaring 140,http://www.looperman.com/media/loops/3063344/looperman-l-3063344-0184129-soaring-140.mp3,"140 bpm,Hip Hop Loops,Bells Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Made with FLEX in FL Studio 20, A Juice WRLD Type Loop/Lil Uzi Type Loop
"
457,dark-atmospheric-pad-2.mp3,17995,Dark Atmospheric Pad 2,http://www.looperman.com/media/loops/962325/looperman-l-0962325-0164293-dark-atmospheric-pad-2.mp3,"140 bpm,Cinematic Loops,Pad Loops,2.31 MB,wav,Key : B,FL Studio",140,B,"
	Description : just in case you wanted a key change, here is a separate section with a key adjustment.
"
458,neezle-intro-arp.mp3,13521,Intro Arp,http://www.looperman.com/media/loops/689209/looperman-l-0689209-0087846-neezle-intro-arp.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Just messing around again. let me know what you think and if you use be sure to share
"
